min_lon,min_lat,max_lon,max_lat
10.591470258136926,42.46330680813439,11.489337822671157,41.57913351016799
11.489337822671157,42.46330680813439,12.387205387205388,41.57913351016799
12.387205387205388,42.46330680813439,13.285072951739618,41.57913351016799
13.285072951739618,42.46330680813439,14.18294051627385,41.57913351016799
14.18294051627385,42.46330680813439,15.080808080808081,41.57913351016799
15.080808080808081,42.46330680813439,15.978675645342312,41.57913351016799
15.978675645342312,42.46330680813439,16.876543209876544,41.57913351016799
17.774410774410775,42.46330680813439,18.672278338945006,41.57913351016799
7.8978675645342316,41.57913351016799,8.795735129068463,40.69496021220159
8.795735129068463,41.57913351016799,9.693602693602694,40.69496021220159
9.693602693602694,41.57913351016799,10.591470258136926,40.69496021220159
12.387205387205388,41.57913351016799,13.285072951739618,40.69496021220159
13.285072951739618,41.57913351016799,14.18294051627385,40.69496021220159
14.18294051627385,41.57913351016799,15.080808080808081,40.69496021220159
15.080808080808081,41.57913351016799,15.978675645342312,40.69496021220159
15.978675645342312,41.57913351016799,16.876543209876544,40.69496021220159
16.876543209876544,41.57913351016799,17.774410774410775,40.69496021220159
7.8978675645342316,40.69496021220159,8.795735129068463,39.81078691423519
8.795735129068463,40.69496021220159,9.693602693602694,39.81078691423519
9.693602693602694,40.69496021220159,10.591470258136926,39.81078691423519
13.285072951739618,40.69496021220159,14.18294051627385,39.81078691423519
14.18294051627385,40.69496021220159,15.080808080808081,39.81078691423519
15.080808080808081,40.69496021220159,15.978675645342312,39.81078691423519
15.978675645342312,40.69496021220159,16.876543209876544,39.81078691423519
16.876543209876544,40.69496021220159,17.774410774410775,39.81078691423519
17.774410774410775,40.69496021220159,18.672278338945006,39.81078691423519
7.8978675645342316,39.81078691423519,8.795735129068463,38.92661361626879
8.795735129068463,39.81078691423519,9.693602693602694,38.92661361626879
9.693602693602694,39.81078691423519,10.591470258136926,38.92661361626879
15.080808080808081,39.81078691423519,15.978675645342312,38.92661361626879
15.978675645342312,39.81078691423519,16.876543209876544,38.92661361626879
16.876543209876544,39.81078691423519,17.774410774410775,38.92661361626879
17.774410774410775,39.81078691423519,18.672278338945006,38.92661361626879
7.8978675645342316,38.92661361626879,8.795735129068463,38.04244031830239
8.795735129068463,38.92661361626879,9.693602693602694,38.04244031830239
12.387205387205388,38.92661361626879,13.285072951739618,38.04244031830239
13.285072951739618,38.92661361626879,14.18294051627385,38.04244031830239
14.18294051627385,38.92661361626879,15.080808080808081,38.04244031830239
15.080808080808081,38.92661361626879,15.978675645342312,38.04244031830239
15.978675645342312,38.92661361626879,16.876543209876544,38.04244031830239
16.876543209876544,38.92661361626879,17.774410774410775,38.04244031830239
8.795735129068463,38.04244031830239,9.693602693602694,37.158267020335984
9.693602693602694,38.04244031830239,10.591470258136926,37.158267020335984
11.489337822671157,38.04244031830239,12.387205387205388,37.158267020335984
12.387205387205388,38.04244031830239,13.285072951739618,37.158267020335984
13.285072951739618,38.04244031830239,14.18294051627385,37.158267020335984
14.18294051627385,38.04244031830239,15.080808080808081,37.158267020335984
15.080808080808081,38.04244031830239,15.978675645342312,37.158267020335984
15.978675645342312,38.04244031830239,16.876543209876544,37.158267020335984
7.0,37.158267020335984,7.8978675645342316,36.274093722369585
7.8978675645342316,37.158267020335984,8.795735129068463,36.274093722369585
8.795735129068463,37.158267020335984,9.693602693602694,36.274093722369585
9.693602693602694,37.158267020335984,10.591470258136926,36.274093722369585
10.591470258136926,37.158267020335984,11.489337822671157,36.274093722369585
11.489337822671157,37.158267020335984,12.387205387205388,36.274093722369585
13.285072951739618,37.158267020335984,14.18294051627385,36.274093722369585
14.18294051627385,37.158267020335984,15.080808080808081,36.274093722369585
15.080808080808081,37.158267020335984,15.978675645342312,36.274093722369585
