                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.69672,                 0.7124,                 1.1782,                0.96213,                0.83193,                0.89527,                0.71129,                0.91348,                0.76521,                 1.1603,               0.006634,               0.006634,               0.006634
                     36,                0.68407,                0.68761,                  1.166,                  0.954,                0.83806,                0.89672,                0.69747,                0.99925,                0.76348,                 1.1995,               0.006535,               0.006535,               0.006535
                     37,                0.68023,                0.67856,                  1.162,                0.96188,                0.83412,                 0.8937,                0.72312,                0.89419,                0.74335,                 1.1466,               0.006436,               0.006436,               0.006436
                     38,                0.67322,                0.67858,                  1.159,                0.96719,                0.83063,                0.89806,                0.72209,                0.86023,                0.73306,                 1.1338,               0.006337,               0.006337,               0.006337
                     39,                0.67873,                0.67731,                 1.1578,                0.97385,                0.83367,                0.90213,                0.71699,                0.90399,                0.73469,                 1.1451,               0.006238,               0.006238,               0.006238
                     40,                0.66021,                0.65655,                 1.1474,                0.96598,                0.83755,                0.89778,                0.72255,                0.92425,                0.73087,                 1.1439,               0.006139,               0.006139,               0.006139
                     41,                0.66042,                0.65229,                 1.1454,                0.96577,                0.83774,                0.90066,                0.73001,                0.87281,                0.72089,                 1.1291,                0.00604,                0.00604,                0.00604
                     42,                0.65707,                0.64945,                 1.1424,                0.97149,                0.83718,                0.90507,                 0.7378,                0.88863,                0.71527,                 1.1258,               0.005941,               0.005941,               0.005941
                     43,                0.65211,                0.63967,                 1.1379,                0.96258,                0.84149,                0.90191,                 0.7363,                0.84959,                0.70239,                 1.1158,               0.005842,               0.005842,               0.005842
                     44,                0.64848,                0.64331,                 1.1366,                0.96322,                0.84535,                0.90408,                0.74437,                0.79837,                0.68374,                 1.0899,               0.005743,               0.005743,               0.005743
                     45,                0.63674,                0.62656,                  1.131,                0.96567,                0.85289,                0.91091,                0.73319,                 0.8513,                0.67353,                 1.1041,               0.005644,               0.005644,               0.005644
                     46,                0.63647,                0.62595,                 1.1267,                0.97235,                0.84109,                0.90667,                0.74884,                0.81845,                0.68034,                 1.0897,               0.005545,               0.005545,               0.005545
                     47,                0.63409,                0.61378,                 1.1243,                0.97173,                0.84529,                0.91224,                0.74203,                0.83453,                0.66631,                 1.0938,               0.005446,               0.005446,               0.005446
                     48,                0.62765,                0.61243,                 1.1231,                 0.9689,                0.85176,                0.91334,                0.75047,                0.80848,                0.63755,                 1.0822,               0.005347,               0.005347,               0.005347
                     49,                0.62581,                0.60371,                 1.1196,                0.97265,                0.84717,                0.90781,                 0.7571,                0.77969,                0.63572,                 1.0722,               0.005248,               0.005248,               0.005248
                     50,                0.62243,                0.59856,                 1.1165,                0.97361,                0.85095,                0.91069,                0.74739,                0.81344,                0.64938,                 1.0838,               0.005149,               0.005149,               0.005149
                     51,                0.61787,                0.60081,                 1.1149,                0.97542,                0.85307,                0.91237,                0.75133,                0.81058,                0.64386,                 1.0759,                0.00505,                0.00505,                0.00505
                     52,                0.61418,                0.59218,                 1.1108,                0.96963,                0.85802,                0.91463,                 0.7543,                0.81861,                0.64459,                 1.0775,               0.004951,               0.004951,               0.004951
                     53,                0.60864,                0.58988,                 1.1077,                0.97383,                0.85926,                0.91715,                0.77282,                0.74024,                0.61546,                 1.0485,               0.004852,               0.004852,               0.004852
                     54,                0.60737,                0.57968,                 1.1061,                0.97655,                0.85527,                0.91546,                0.75401,                0.79562,                0.62624,                 1.0675,               0.004753,               0.004753,               0.004753
                     55,                0.59981,                0.57057,                 1.0992,                 0.9688,                0.86058,                0.91671,                0.76725,                0.74644,                0.61333,                 1.0439,               0.004654,               0.004654,               0.004654
                     56,                0.59142,                0.56223,                  1.093,                0.97533,                 0.8616,                 0.9195,                0.77027,                0.74986,                0.60771,                 1.0508,               0.004555,               0.004555,               0.004555
                     57,                0.59738,                0.57185,                 1.0995,                0.97104,                0.86817,                0.92008,                0.76831,                 0.7854,                0.61159,                 1.0686,               0.004456,               0.004456,               0.004456
                     58,                0.58657,                0.56189,                 1.0903,                0.97131,                0.86067,                0.91861,                0.77476,                0.73604,                0.60846,                 1.0417,               0.004357,               0.004357,               0.004357
                     59,                 0.5866,                0.55638,                  1.091,                0.96458,                 0.8624,                0.91571,                0.77434,                0.74645,                0.62407,                 1.0418,               0.004258,               0.004258,               0.004258
                     60,                0.58083,                0.55255,                 1.0861,                0.97837,                0.85888,                0.91784,                0.76768,                 0.7482,                0.60926,                  1.041,               0.004159,               0.004159,               0.004159
                     61,                0.57722,                0.54895,                 1.0823,                0.96813,                0.86798,                0.92174,                0.77712,                0.73285,                 0.5922,                 1.0372,                0.00406,                0.00406,                0.00406
                     62,                0.57174,                 0.5395,                  1.081,                0.97752,                 0.8579,                0.91669,                0.77685,                0.73373,                0.59369,                  1.033,               0.003961,               0.003961,               0.003961
                     63,                0.57062,                0.53978,                 1.0796,                 0.9802,                0.85575,                0.92112,                0.77628,                0.73819,                0.59157,                 1.0296,               0.003862,               0.003862,               0.003862
                     64,                0.56468,                 0.5328,                 1.0755,                0.97343,                0.86586,                 0.9203,                0.77543,                0.75965,                 0.5923,                 1.0401,               0.003763,               0.003763,               0.003763
                     65,                0.56449,                0.53224,                 1.0749,                0.97715,                0.86105,                0.92225,                0.78485,                0.69522,                0.57001,                 1.0146,               0.003664,               0.003664,               0.003664
                     66,                0.55929,                0.52798,                 1.0703,                0.97409,                0.86747,                0.92449,                0.79314,                0.68444,                0.56681,                 1.0076,               0.003565,               0.003565,               0.003565
                     67,                0.55445,                0.51641,                  1.068,                0.97772,                0.86553,                0.92446,                0.78341,                0.71443,                0.56797,                  1.021,               0.003466,               0.003466,               0.003466
                     68,                0.55779,                  0.521,                 1.0684,                0.97696,                0.86482,                0.92601,                0.79065,                0.70202,                0.56644,                 1.0145,               0.003367,               0.003367,               0.003367
                     69,                0.54804,                0.51176,                 1.0635,                 0.9786,                0.86451,                0.92568,                 0.7916,                 0.7067,                0.56736,                 1.0165,               0.003268,               0.003268,               0.003268
                     70,                0.54409,                0.51139,                 1.0622,                0.97592,                0.86627,                0.92243,                0.79098,                0.67893,                0.55977,                 1.0059,               0.003169,               0.003169,               0.003169
                     71,                0.54214,                0.50456,                 1.0587,                0.97192,                0.87108,                0.92643,                0.79289,                0.68139,                0.55198,                 1.0056,                0.00307,                0.00307,                0.00307
                     72,                0.54126,                0.50149,                 1.0576,                0.97263,                0.87195,                0.92668,                0.79751,                0.69009,                0.55413,                 1.0098,               0.002971,               0.002971,               0.002971
                     73,                 0.5386,                0.50031,                 1.0589,                0.97586,                0.86932,                0.92665,                0.79858,                0.66484,                0.54956,                0.99962,               0.002872,               0.002872,               0.002872
                     74,                0.53506,                0.49797,                 1.0526,                0.97144,                0.87295,                0.92824,                0.80078,                0.66018,                0.54426,                0.99066,               0.002773,               0.002773,               0.002773
