                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5701,                 2.3984,                 1.8997,                0.67234,                0.35986,                0.46543,                0.18779,                 2.4703,                 2.3547,                 2.3792,               0.006634,               0.006634,               0.006634
                     36,                 1.5523,                 2.3784,                 1.8852,                 0.7063,                0.40995,                0.48707,                0.20246,                  2.495,                 2.3686,                 2.4307,               0.006535,               0.006535,               0.006535
                     37,                 1.5285,                 2.2882,                 1.8564,                0.69347,                 0.4217,                0.50485,                0.24388,                 2.2028,                 2.2445,                 2.1744,               0.006436,               0.006436,               0.006436
                     38,                 1.5435,                 2.3073,                   1.87,                0.64516,                0.44038,                0.49578,                0.23011,                 2.2303,                 2.2579,                 2.1779,               0.006337,               0.006337,               0.006337
                     39,                 1.5262,                 2.2631,                 1.8437,                0.65512,                0.44648,                0.51627,                 0.2516,                 2.1844,                 2.2301,                 2.1209,               0.006238,               0.006238,               0.006238
                     40,                 1.4795,                 2.2129,                  1.814,                0.70543,                0.46949,                0.53821,                0.23477,                 2.3262,                 2.1987,                 2.2472,               0.006139,               0.006139,               0.006139
                     41,                 1.5011,                 2.1705,                 1.8254,                0.72545,                0.43952,                0.53643,                0.23198,                 2.2976,                 2.1679,                 2.2616,                0.00604,                0.00604,                0.00604
                     42,                 1.4506,                 2.1105,                 1.7815,                0.71123,                0.44339,                 0.5235,                0.22745,                 2.3216,                 2.2618,                 2.2744,               0.005941,               0.005941,               0.005941
                     43,                 1.4325,                 2.1203,                 1.7705,                 0.7381,                0.46003,                0.55635,                0.24388,                 2.2659,                 2.1832,                 2.2346,               0.005842,               0.005842,               0.005842
                     44,                 1.4267,                 2.0541,                 1.7721,                  0.773,                  0.487,                0.57385,                0.24449,                 2.3087,                 2.1171,                 2.2307,               0.005743,               0.005743,               0.005743
                     45,                 1.4228,                 2.1027,                 1.7739,                0.74616,                0.47628,                0.56985,                0.25408,                 2.2372,                 2.0521,                 2.2189,               0.005644,               0.005644,               0.005644
                     46,                 1.4112,                 2.0497,                  1.754,                0.77559,                0.47716,                 0.5754,                0.29568,                 2.1058,                 2.0014,                  2.076,               0.005545,               0.005545,               0.005545
                     47,                 1.3944,                 2.0484,                 1.7477,                0.77829,                 0.4951,                 0.5852,                0.26499,                 2.2976,                 2.0138,                 2.2312,               0.005446,               0.005446,               0.005446
                     48,                 1.3855,                 1.9953,                 1.7311,                0.74377,                0.49384,                0.57395,                0.26871,                 2.2438,                 2.0786,                 2.1909,               0.005347,               0.005347,               0.005347
                     49,                 1.3557,                 1.9675,                 1.7152,                 0.7215,                0.50283,                0.57919,                0.28479,                 2.1614,                 2.0751,                 2.1319,               0.005248,               0.005248,               0.005248
                     50,                 1.3427,                 1.9574,                 1.7024,                0.73406,                0.50527,                0.57142,                0.26912,                 2.2729,                 2.0849,                 2.2325,               0.005149,               0.005149,               0.005149
                     51,                 1.3779,                 1.9574,                 1.7288,                0.69982,                 0.5121,                0.58135,                0.27269,                 2.2553,                 2.0383,                 2.2444,                0.00505,                0.00505,                0.00505
                     52,                 1.3504,                 1.8986,                 1.7007,                0.75605,                0.48774,                0.58388,                0.28616,                 2.0742,                  1.942,                 2.0442,               0.004951,               0.004951,               0.004951
                     53,                 1.3315,                 1.8782,                 1.6833,                 0.7538,                0.49925,                0.57598,                0.31572,                 1.9339,                 1.8746,                 1.9275,               0.004852,               0.004852,               0.004852
                     54,                 1.3231,                 1.8904,                 1.6885,                0.76944,                0.51111,                0.58826,                0.29573,                  2.062,                  1.919,                 2.0504,               0.004753,               0.004753,               0.004753
                     55,                 1.3154,                 1.8656,                 1.6678,                0.78171,                 0.4985,                0.58885,                0.32423,                 2.0023,                 1.9069,                 1.9838,               0.004654,               0.004654,               0.004654
                     56,                 1.2814,                 1.8338,                 1.6396,                0.74949,                0.53271,                0.61482,                0.32595,                 1.9546,                 1.8689,                 1.9557,               0.004555,               0.004555,               0.004555
                     57,                 1.2677,                  1.776,                 1.6185,                 0.7826,                0.53787,                0.62057,                0.30857,                 2.0688,                 1.8753,                 2.0265,               0.004456,               0.004456,               0.004456
                     58,                 1.2926,                 1.8005,                 1.6576,                0.75948,                0.53053,                0.61273,                0.30984,                 2.0276,                 1.8836,                 2.0019,               0.004357,               0.004357,               0.004357
                     59,                 1.2968,                 1.8061,                 1.6534,                0.76579,                0.53572,                0.62147,                0.34841,                  1.833,                 1.8063,                 1.8449,               0.004258,               0.004258,               0.004258
                     60,                  1.274,                 1.7791,                 1.6218,                0.79227,                0.51546,                0.62303,                0.36048,                 1.7663,                 1.7569,                 1.7698,               0.004159,               0.004159,               0.004159
                     61,                 1.2531,                 1.7418,                 1.6084,                0.82423,                 0.5435,                0.62921,                0.33674,                 1.8587,                 1.7231,                 1.8349,                0.00406,                0.00406,                0.00406
                     62,                 1.2386,                 1.7467,                 1.6065,                0.80604,                0.53842,                0.62209,                0.33741,                 1.9094,                 1.7597,                 1.8736,               0.003961,               0.003961,               0.003961
                     63,                 1.2586,                 1.7488,                 1.6116,                0.79993,                0.51968,                 0.6205,                0.37602,                 1.7205,                 1.7202,                 1.7555,               0.003862,               0.003862,               0.003862
                     64,                 1.2067,                   1.68,                 1.5811,                0.81659,                0.49926,                0.62382,                0.34943,                 1.8912,                 1.7712,                 1.8844,               0.003763,               0.003763,               0.003763
                     65,                  1.248,                  1.742,                 1.6055,                0.79515,                0.52142,                0.62654,                0.36686,                 1.8046,                 1.7544,                  1.813,               0.003664,               0.003664,               0.003664
