                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.28452,                0.18305,                0.83289,                0.94545,                 0.8356,                0.89629,                0.80018,                0.55201,                0.59044,                0.91539,               0.005116,               0.005116,               0.005116
                    150,                0.28183,                0.17733,                 0.8322,                0.94517,                 0.8383,                0.90664,                0.79327,                0.60108,                0.62432,                0.93333,               0.005083,               0.005083,               0.005083
                    151,                0.28438,                0.18123,                0.83465,                0.95205,                0.84452,                0.91342,                0.80492,                0.55754,                0.56855,                0.91926,                0.00505,                0.00505,                0.00505
                    152,                0.28132,                0.17465,                0.83276,                0.94483,                0.83818,                0.91771,                0.82196,                0.54458,                0.54841,                0.91182,               0.005017,               0.005017,               0.005017
                    153,                0.27469,                0.17122,                0.82739,                0.94446,                0.82375,                0.89929,                0.79096,                 0.6021,                0.56049,                 0.9317,               0.004984,               0.004984,               0.004984
                    154,                0.27837,                0.16977,                0.83015,                0.91923,                0.85381,                0.90097,                0.80318,                0.58358,                0.59823,                0.93677,               0.004951,               0.004951,               0.004951
                    155,                0.28004,                0.17759,                0.82778,                0.94773,                0.84282,                0.90647,                 0.7983,                0.58509,                0.60269,                0.93408,               0.004918,               0.004918,               0.004918
                    156,                0.27668,                0.17497,                0.82716,                0.93855,                0.83145,                0.91718,                0.81167,                0.55906,                0.55215,                0.92652,               0.004885,               0.004885,               0.004885
                    157,                0.27089,                0.17254,                0.82735,                0.96682,                0.81542,                0.90618,                 0.7881,                0.60154,                0.57648,                0.93449,               0.004852,               0.004852,               0.004852
                    158,                0.26913,                 0.1762,                0.82796,                0.95486,                0.84295,                0.91322,                0.79889,                0.61216,                0.59142,                0.93654,               0.004819,               0.004819,               0.004819
                    159,                0.26992,                0.17363,                0.82777,                0.92167,                 0.8453,                0.91692,                0.80526,                0.57905,                0.57707,                0.92804,               0.004786,               0.004786,               0.004786
                    160,                0.26955,                0.16801,                0.82911,                0.91927,                0.84726,                0.90899,                0.78462,                0.60552,                0.58672,                0.93711,               0.004753,               0.004753,               0.004753
                    161,                0.27096,                0.16626,                 0.8248,                 0.9603,                0.82867,                0.91565,                0.80522,                0.54169,                0.57468,                0.91423,                0.00472,                0.00472,                0.00472
                    162,                0.27092,                0.17138,                0.82576,                0.93502,                 0.8646,                0.92206,                0.80126,                0.57322,                0.56516,                0.92736,               0.004687,               0.004687,               0.004687
                    163,                0.26601,                0.17188,                0.82427,                0.94895,                0.84665,                0.91973,                0.81227,                 0.5312,                0.53981,                0.91135,               0.004654,               0.004654,               0.004654
                    164,                0.26569,                0.16752,                0.82408,                0.92143,                0.84551,                0.90571,                0.80366,                0.56788,                0.64297,                0.92095,               0.004621,               0.004621,               0.004621
                    165,                0.26299,                0.16675,                0.82328,                0.88151,                0.87221,                 0.9047,                0.81054,                0.55185,                0.61801,                0.91523,               0.004588,               0.004588,               0.004588
                    166,                0.26614,                0.16697,                 0.8269,                0.93108,                 0.8272,                0.90346,                0.82485,                0.53601,                0.63912,                0.90742,               0.004555,               0.004555,               0.004555
                    167,                0.26868,                0.17153,                0.82691,                0.95428,                0.83113,                0.90271,                0.79757,                0.59103,                0.59277,                0.92405,               0.004522,               0.004522,               0.004522
                    168,                0.25791,                 0.1659,                0.82376,                0.97039,                0.84928,                0.92379,                0.81543,                0.57465,                0.58464,                0.92313,               0.004489,               0.004489,               0.004489
                    169,                0.25873,                0.16165,                0.82259,                0.95785,                 0.8601,                0.92144,                0.82021,                0.54286,                0.56628,                0.91053,               0.004456,               0.004456,               0.004456
                    170,                0.26185,                0.16435,                0.82345,                0.91989,                 0.8605,                0.92205,                0.82285,                0.54989,                0.57388,                0.91544,               0.004423,               0.004423,               0.004423
                    171,                0.26039,                0.16205,                0.82102,                0.94553,                0.83733,                0.92814,                0.83266,                0.51649,                 0.5246,                 0.9009,                0.00439,                0.00439,                0.00439
                    172,                0.26059,                0.16594,                 0.8268,                0.94284,                0.86022,                0.92638,                0.83361,                0.52425,                0.52755,                0.89936,               0.004357,               0.004357,               0.004357
                    173,                0.25629,                0.16318,                0.82323,                0.96254,                0.83763,                0.91894,                0.82748,                0.53678,                0.57254,                0.90557,               0.004324,               0.004324,               0.004324
                    174,                0.25826,                0.16259,                0.82443,                0.93151,                0.85236,                0.92093,                0.83336,                0.51567,                0.53225,                0.89856,               0.004291,               0.004291,               0.004291
                    175,                0.25806,                 0.1626,                0.82484,                0.91443,                0.85767,                0.92126,                 0.8352,                0.51824,                0.54857,                0.90233,               0.004258,               0.004258,               0.004258
                    176,                0.25697,                0.16048,                0.82501,                0.96704,                0.84033,                0.91112,                0.81952,                0.52101,                0.56125,                0.90113,               0.004225,               0.004225,               0.004225
                    177,                0.25099,                0.15819,                0.82105,                 0.9416,                0.86648,                0.92169,                0.81985,                0.54815,                0.56637,                0.90853,               0.004192,               0.004192,               0.004192
                    178,                0.24709,                0.15504,                0.81866,                0.93399,                0.86934,                0.92827,                0.82375,                 0.5695,                0.57968,                0.91877,               0.004159,               0.004159,               0.004159
                    179,                0.24976,                0.15701,                0.81975,                0.92703,                0.87597,                0.92672,                0.82313,                0.57402,                 0.5724,                0.92277,               0.004126,               0.004126,               0.004126
                    180,                0.24883,                0.16042,                0.81751,                0.93529,                0.86579,                0.92331,                 0.8335,                0.53991,                0.51037,                0.91119,               0.004093,               0.004093,               0.004093
                    181,                0.25296,                0.15812,                0.81872,                 0.9377,                0.87437,                 0.9296,                0.82748,                0.53314,                0.51793,                0.90994,                0.00406,                0.00406,                0.00406
                    182,                0.25323,                0.15587,                0.82009,                0.95896,                0.84349,                0.91109,                0.82453,                0.51308,                0.56834,                0.90377,               0.004027,               0.004027,               0.004027
                    183,                0.24455,                 0.1529,                0.81892,                 0.9627,                0.84678,                0.91724,                0.81815,                0.52688,                0.55658,                0.90944,               0.003994,               0.003994,               0.003994
                    184,                0.24636,                0.15175,                0.81878,                0.95607,                 0.8538,                 0.9155,                0.81597,                0.52917,                0.59118,                0.91157,               0.003961,               0.003961,               0.003961
                    185,                0.24712,                0.15378,                0.81934,                0.92055,                0.87443,                0.91347,                0.81897,                0.52815,                0.53865,                0.91986,               0.003928,               0.003928,               0.003928
                    186,                0.24542,                0.15212,                0.82013,                0.92738,                0.86545,                 0.9168,                0.81919,                0.51437,                 0.5455,                0.90639,               0.003895,               0.003895,               0.003895
                    187,                0.24609,                0.15332,                0.82083,                0.93095,                0.86313,                0.92607,                0.82799,                0.54259,                0.53796,                0.91555,               0.003862,               0.003862,               0.003862
                    188,                0.24304,                0.15206,                 0.8155,                0.96222,                0.85263,                0.93206,                0.83823,                0.53241,                 0.5531,                0.90974,               0.003829,               0.003829,               0.003829
                    189,                0.24188,                0.14973,                0.81804,                0.94447,                0.86587,                0.91782,                 0.8149,                 0.5803,                0.57194,                0.92479,               0.003796,               0.003796,               0.003796
                    190,                0.24079,                0.15225,                0.81869,                0.91442,                0.86548,                0.91715,                0.81173,                0.55788,                0.56932,                0.91972,               0.003763,               0.003763,               0.003763
                    191,                0.24394,                0.15268,                 0.8179,                0.88291,                0.88249,                0.91516,                0.83106,                0.50983,                0.56458,                0.90586,                0.00373,                0.00373,                0.00373
                    192,                0.24115,                0.15353,                0.81636,                0.94593,                0.81368,                0.90812,                0.82791,                0.50077,                0.57128,                 0.9046,               0.003697,               0.003697,               0.003697
                    193,                0.23526,                0.15086,                0.81539,                0.94819,                0.83764,                0.90964,                   0.82,                0.52076,                0.55671,                0.90441,               0.003664,               0.003664,               0.003664
                    194,                0.24054,                0.14841,                0.81389,                0.95037,                0.84602,                0.92074,                0.81583,                0.55597,                 0.5688,                0.91856,               0.003631,               0.003631,               0.003631
                    195,                 0.2419,                0.14839,                0.81499,                0.93492,                0.86289,                0.92204,                0.82744,                0.53637,                0.57283,                 0.9116,               0.003598,               0.003598,               0.003598
                    196,                0.23578,                0.14763,                0.81375,                0.95099,                0.85775,                0.91571,                0.82149,                0.52475,                0.54964,                0.90703,               0.003565,               0.003565,               0.003565
                    197,                0.23071,                0.14588,                0.81217,                 0.9546,                0.85004,                0.91555,                0.82719,                0.53854,                0.58836,                0.91388,               0.003532,               0.003532,               0.003532
                    198,                0.23665,                0.14712,                 0.8135,                0.93759,                0.86142,                0.92087,                0.83263,                0.52637,                0.55976,                0.91126,               0.003499,               0.003499,               0.003499
                    199,                0.23439,                0.14445,                0.81506,                0.90062,                0.87194,                0.92151,                0.83473,                0.52215,                0.55679,                0.91169,               0.003466,               0.003466,               0.003466
                    200,                 0.2369,                0.14443,                0.81624,                0.96816,                0.81741,                0.91775,                0.82676,                0.52923,                0.55104,                0.90783,               0.003433,               0.003433,               0.003433
                    201,                  0.231,                 0.1479,                0.81323,                 0.9294,                0.86823,                0.91774,                0.82073,                0.54627,                0.56358,                0.91503,                 0.0034,                 0.0034,                 0.0034
                    202,                0.23346,                0.14475,                0.81609,                0.96729,                0.83314,                0.91245,                0.82021,                0.52329,                0.57131,                0.90597,               0.003367,               0.003367,               0.003367
                    203,                0.23013,                0.14398,                0.81189,                 0.9666,                0.85239,                0.91919,                 0.8281,                0.54065,                0.56874,                0.91219,               0.003334,               0.003334,               0.003334
                    204,                0.22911,                0.14129,                 0.8123,                0.96988,                0.84713,                0.91729,                0.82429,                0.54571,                 0.5721,                0.91266,               0.003301,               0.003301,               0.003301
                    205,                0.22975,                0.14587,                0.81323,                0.90173,                0.88643,                0.91544,                0.83342,                0.51294,                0.58064,                0.90176,               0.003268,               0.003268,               0.003268
                    206,                0.23158,                0.14617,                0.80994,                0.92937,                0.87337,                0.91765,                0.83908,                0.50065,                0.54851,                0.89891,               0.003235,               0.003235,               0.003235
                    207,                 0.2277,                 0.1399,                0.81364,                 0.9423,                0.85651,                0.91609,                0.83984,                0.51622,                0.59036,                0.90887,               0.003202,               0.003202,               0.003202
                    208,                0.22325,                 0.1409,                0.81277,                0.91224,                0.85943,                0.90461,                 0.8157,                0.53649,                  0.589,                0.90925,               0.003169,               0.003169,               0.003169
                    209,                0.22696,                0.14354,                0.81295,                0.96448,                0.84469,                0.90701,                0.81358,                0.54474,                 0.5896,                0.91648,               0.003136,               0.003136,               0.003136
                    210,                0.22405,                0.13914,                 0.8127,                0.95831,                0.85262,                0.91198,                0.83735,                0.50074,                 0.5632,                0.90633,               0.003103,               0.003103,               0.003103
                    211,                0.22305,                0.14041,                0.80885,                0.96841,                0.85461,                0.92088,                0.84552,                0.50786,                0.55459,                0.90538,                0.00307,                0.00307,                0.00307
                    212,                0.22628,                0.14238,                0.80763,                0.94449,                0.87218,                0.91387,                0.82874,                0.52083,                0.53877,                0.90691,               0.003037,               0.003037,               0.003037
                    213,                0.22318,                0.13659,                0.81108,                0.91608,                0.87021,                0.91542,                0.84103,                0.48556,                0.50239,                0.89153,               0.003004,               0.003004,               0.003004
                    214,                 0.2227,                0.13965,                0.81148,                0.88766,                0.88994,                0.91676,                0.83524,                0.52458,                0.55841,                0.90518,               0.002971,               0.002971,               0.002971
                    215,                0.22724,                0.14068,                0.81371,                0.92893,                0.86827,                  0.916,                0.83497,                0.53604,                0.56597,                0.90997,               0.002938,               0.002938,               0.002938
                    216,                0.21924,                0.13758,                0.81066,                0.94033,                0.86095,                0.91584,                0.84249,                0.51434,                0.58497,                0.90525,               0.002905,               0.002905,               0.002905
                    217,                0.22399,                0.13739,                0.81272,                0.93409,                0.86157,                0.91772,                0.84352,                0.49869,                0.57025,                0.89781,               0.002872,               0.002872,               0.002872
                    218,                0.21958,                0.13686,                0.81221,                0.89653,                0.86315,                0.91508,                 0.8383,                 0.4909,                0.56119,                0.89754,               0.002839,               0.002839,               0.002839
                    219,                0.21422,                0.13426,                0.80932,                0.91546,                0.85783,                0.91398,                0.83399,                0.51196,                0.58637,                0.90319,               0.002806,               0.002806,               0.002806
                    220,                0.21583,                0.13524,                0.80557,                0.96384,                0.81282,                0.90917,                 0.8337,                0.49984,                0.57423,                0.90054,               0.002773,               0.002773,               0.002773
                    221,                0.22204,                0.13709,                0.80995,                0.89827,                0.88813,                0.91636,                0.84158,                0.46834,                0.54556,                0.88825,                0.00274,                0.00274,                0.00274
                    222,                0.21534,                0.13409,                0.80915,                0.93236,                0.87257,                0.91685,                0.84259,                0.46881,                0.54577,                0.88411,               0.002707,               0.002707,               0.002707
                    223,                0.21798,                0.13595,                0.80888,                0.94665,                 0.8575,                0.91366,                0.83992,                0.48339,                0.55871,                0.88791,               0.002674,               0.002674,               0.002674
                    224,                0.21133,                0.13173,                0.80617,                0.93663,                0.87005,                0.91379,                0.83557,                0.48837,                0.58182,                0.89444,               0.002641,               0.002641,               0.002641
                    225,                0.21624,                0.13419,                0.80704,                0.91834,                0.88221,                0.91675,                0.84719,                0.45635,                0.55149,                0.88513,               0.002608,               0.002608,               0.002608
                    226,                0.21183,                0.13234,                0.80767,                0.97157,                0.84236,                0.91549,                0.82756,                0.51256,                0.54508,                0.89924,               0.002575,               0.002575,               0.002575
                    227,                0.21091,                0.13086,                0.81058,                0.94695,                0.86669,                0.91553,                 0.8261,                0.53265,                 0.5627,                0.90573,               0.002542,               0.002542,               0.002542
                    228,                0.21336,                0.13148,                0.80675,                0.97363,                0.83647,                0.91392,                0.83438,                0.49347,                0.56634,                 0.8941,               0.002509,               0.002509,               0.002509
                    229,                0.20344,                 0.1281,                0.80489,                0.94115,                0.85962,                0.91336,                0.83213,                0.50211,                0.57261,                0.89711,               0.002476,               0.002476,               0.002476
                    230,                0.20865,                0.12894,                0.80629,                0.94025,                0.87155,                0.91401,                0.84447,                0.47431,                0.54273,                0.88842,               0.002443,               0.002443,               0.002443
                    231,                0.20706,                0.13088,                0.80272,                 0.9558,                0.86272,                0.91398,                0.83652,                0.47347,                0.53996,                 0.8884,                0.00241,                0.00241,                0.00241
                    232,                0.20694,                0.13047,                0.80668,                0.96884,                0.85809,                0.91623,                0.83227,                0.51955,                 0.5683,                0.89944,               0.002377,               0.002377,               0.002377
                    233,                0.20641,                0.12947,                0.80848,                 0.9698,                0.85762,                0.91703,                0.84876,                0.49129,                0.54447,                0.89097,               0.002344,               0.002344,               0.002344
                    234,                0.20522,                0.12844,                0.80503,                 0.9439,                0.87165,                0.91757,                0.83419,                0.52242,                0.57105,                0.90066,               0.002311,               0.002311,               0.002311
                    235,                0.20309,                0.12699,                0.80226,                0.92333,                0.88181,                0.91917,                0.84534,                0.49142,                 0.5478,                0.89442,               0.002278,               0.002278,               0.002278
                    236,                0.20509,                0.12543,                0.80518,                0.91765,                0.88419,                0.91833,                0.84536,                0.48262,                0.54671,                 0.8919,               0.002245,               0.002245,               0.002245
                    237,                0.20519,                0.12776,                0.80642,                0.96346,                0.85178,                0.91584,                0.84964,                0.47396,                0.56125,                0.88723,               0.002212,               0.002212,               0.002212
                    238,                0.20474,                0.12668,                 0.8061,                0.96099,                0.84988,                0.91292,                0.84059,                0.50535,                0.56369,                0.89449,               0.002179,               0.002179,               0.002179
                    239,                0.19974,                0.12538,                0.80154,                 0.9284,                0.86872,                0.91418,                0.83512,                0.50945,                0.53566,                0.89513,               0.002146,               0.002146,               0.002146
                    240,                0.20282,                0.12557,                 0.8059,                 0.9441,                  0.862,                0.91471,                 0.8308,                0.51682,                 0.5376,                0.90139,               0.002113,               0.002113,               0.002113
                    241,                0.19899,                0.12291,                0.80293,                0.92817,                0.88002,                0.91564,                0.83204,                0.51535,                0.53277,                 0.9006,                0.00208,                0.00208,                0.00208
                    242,                0.20157,                0.12244,                0.80153,                0.92728,                0.85943,                0.91043,                0.83584,                0.49727,                0.53383,                0.89544,               0.002047,               0.002047,               0.002047
                    243,                 0.1977,                0.12471,                0.80173,                0.90365,                 0.8792,                0.91214,                0.84501,                0.48273,                0.53365,                0.89015,               0.002014,               0.002014,               0.002014
                    244,                0.20016,                0.12647,                0.80354,                0.95091,                0.86639,                0.91549,                0.83821,                0.50024,                0.51894,                0.89567,               0.001981,               0.001981,               0.001981
                    245,                0.19582,                0.12275,                0.80069,                0.94338,                0.86908,                0.91581,                0.83811,                0.50544,                0.52674,                0.90089,               0.001948,               0.001948,               0.001948
                    246,                0.19824,                0.12272,                0.80067,                0.93665,                0.87179,                0.91473,                 0.8433,                0.48644,                0.52203,                0.89494,               0.001915,               0.001915,               0.001915
                    247,                0.19181,                0.11822,                0.80066,                0.97188,                0.84124,                0.91353,                0.84552,                0.48739,                0.53417,                0.89611,               0.001882,               0.001882,               0.001882
                    248,                0.19577,                0.12182,                0.80213,                0.92371,                0.86306,                0.91354,                0.85428,                0.45946,                0.51123,                0.88663,               0.001849,               0.001849,               0.001849
                    249,                0.19624,                0.12085,                0.80239,                0.95791,                0.85312,                0.91973,                0.84514,                0.48753,                0.53271,                0.89496,               0.001816,               0.001816,               0.001816
                    250,                0.19394,                0.11955,                0.80197,                0.94301,                0.86932,                0.92356,                0.85559,                0.47094,                0.51665,                0.88903,               0.001783,               0.001783,               0.001783
                    251,                0.19875,                0.12124,                0.80392,                0.91497,                0.87799,                 0.9173,                0.85234,                0.46615,                0.49934,                0.88663,                0.00175,                0.00175,                0.00175
                    252,                0.18956,                0.11776,                0.80092,                 0.9238,                0.87292,                0.92161,                0.85307,                 0.4772,                0.52631,                0.88913,               0.001717,               0.001717,               0.001717
                    253,                0.18804,                0.11727,                0.80151,                0.93403,                0.86396,                0.92028,                0.85098,                0.48504,                0.53812,                 0.8923,               0.001684,               0.001684,               0.001684
                    254,                0.19399,                0.12054,                0.80274,                 0.9676,                0.85129,                0.91984,                0.85222,                   0.48,                0.52818,                0.88846,               0.001651,               0.001651,               0.001651
                    255,                 0.1915,                0.12019,                0.80177,                0.96967,                0.85299,                0.92288,                0.85603,                0.47921,                0.54056,                0.89159,               0.001618,               0.001618,               0.001618
                    256,                0.18747,                0.11703,                0.79999,                0.94807,                0.85835,                0.92065,                0.84536,                0.49838,                0.54372,                0.89555,               0.001585,               0.001585,               0.001585
                    257,                0.18732,                0.11771,                0.80049,                0.95767,                0.84026,                0.91508,                0.84385,                 0.4816,                0.54567,                0.89095,               0.001552,               0.001552,               0.001552
                    258,                0.19114,                0.12006,                0.80245,                0.96566,                0.84717,                 0.9157,                0.84924,                0.47234,                0.53201,                0.88452,               0.001519,               0.001519,               0.001519
                    259,                0.19074,                0.11914,                0.80299,                0.96198,                0.84733,                0.91108,                0.84637,                0.46748,                0.54282,                 0.8846,               0.001486,               0.001486,               0.001486
                    260,                0.18434,                0.11516,                0.79853,                0.96754,                0.84594,                0.91345,                0.84265,                  0.472,                0.55052,                0.88719,               0.001453,               0.001453,               0.001453
                    261,                 0.1827,                0.11367,                0.80082,                0.94701,                0.85615,                0.91677,                0.85028,                0.45816,                0.53528,                0.88437,                0.00142,                0.00142,                0.00142
                    262,                 0.1837,                0.11366,                0.79696,                0.96994,                0.84018,                0.91927,                0.84919,                0.47214,                0.53504,                0.88973,               0.001387,               0.001387,               0.001387
                    263,                0.18269,                0.11355,                0.79747,                0.95154,                0.85738,                0.91561,                0.84892,                0.46178,                0.53961,                 0.8888,               0.001354,               0.001354,               0.001354
                    264,                0.18171,                0.11489,                0.79956,                0.96088,                0.85216,                0.91634,                0.84743,                0.47041,                0.53251,                  0.889,               0.001321,               0.001321,               0.001321
                    265,                0.18257,                0.11367,                0.79849,                0.92618,                0.87436,                0.91583,                0.84278,                0.48076,                0.53932,                0.89107,               0.001288,               0.001288,               0.001288
                    266,                0.18191,                0.11368,                0.79673,                0.95008,                0.86417,                0.91753,                0.85184,                0.46402,                0.52501,                0.88509,               0.001255,               0.001255,               0.001255
                    267,                0.18098,                0.11313,                0.79619,                0.95764,                 0.8483,                0.91711,                0.84583,                0.45961,                0.52388,                0.88516,               0.001222,               0.001222,               0.001222
                    268,                0.18042,                0.11212,                0.79808,                0.94463,                0.85334,                0.91959,                0.84878,                0.46762,                0.51747,                0.88889,               0.001189,               0.001189,               0.001189
                    269,                0.17629,                0.11169,                0.79555,                0.91722,                0.85978,                0.91716,                0.84954,                0.46334,                0.52492,                0.88794,               0.001156,               0.001156,               0.001156
                    270,                0.17772,                0.11155,                0.79538,                0.92441,                0.86092,                0.91801,                0.85531,                0.46245,                0.52784,                0.88711,               0.001123,               0.001123,               0.001123
                    271,                0.17972,                0.11183,                0.79671,                0.93885,                 0.8573,                0.91991,                0.85198,                0.47524,                0.52636,                0.89067,                0.00109,                0.00109,                0.00109
                    272,                0.17808,                0.11106,                0.79821,                0.95035,                0.85242,                0.91846,                0.84775,                0.48075,                0.53107,                0.89149,               0.001057,               0.001057,               0.001057
                    273,                0.17463,                0.10972,                0.79519,                0.95369,                0.85281,                0.91948,                0.86318,                0.45364,                0.52766,                0.88228,               0.001024,               0.001024,               0.001024
                    274,                0.17093,                0.10794,                0.79675,                0.95251,                0.84819,                  0.918,                0.85759,                0.46387,                0.52727,                0.88575,               0.000991,               0.000991,               0.000991
                    275,                 0.1763,                0.10939,                0.79904,                0.95316,                0.84327,                 0.9151,                0.84353,                0.48342,                0.53677,                0.89277,               0.000958,               0.000958,               0.000958
                    276,                0.17464,                0.10995,                0.79538,                0.95516,                0.86014,                0.91887,                0.85356,                0.46643,                0.53194,                0.88821,               0.000925,               0.000925,               0.000925
                    277,                0.17128,                  0.107,                0.79502,                0.90415,                0.89192,                0.91924,                0.84924,                0.47153,                0.54207,                0.89194,               0.000892,               0.000892,               0.000892
                    278,                 0.1725,                0.10937,                0.79841,                 0.9035,                0.88951,                0.91648,                0.84899,                0.47122,                0.55375,                0.89212,               0.000859,               0.000859,               0.000859
                    279,                0.17508,                0.10911,                0.80128,                0.91367,                0.88609,                0.91537,                0.85305,                0.46478,                0.56157,                0.89113,               0.000826,               0.000826,               0.000826
                    280,                0.17091,                0.10824,                0.79461,                0.90413,                0.88898,                0.91531,                0.85294,                0.46294,                0.55687,                0.88922,               0.000793,               0.000793,               0.000793
                    281,                0.16963,                0.10666,                0.79527,                0.95049,                 0.8509,                0.91638,                 0.8563,                0.45161,                0.54756,                0.88473,                0.00076,                0.00076,                0.00076
                    282,                0.17012,                0.10577,                0.79828,                0.94872,                0.85583,                  0.918,                0.84821,                0.47517,                0.53797,                0.88956,               0.000727,               0.000727,               0.000727
                    283,                0.16909,                0.10599,                  0.795,                0.94539,                0.85276,                0.91665,                0.84982,                0.46761,                0.54044,                0.88719,               0.000694,               0.000694,               0.000694
                    284,                 0.1693,                0.10694,                0.79573,                0.94719,                0.85068,                0.91502,                0.85267,                0.46742,                0.53974,                0.88814,               0.000661,               0.000661,               0.000661
                    285,                 0.1717,                0.10774,                0.79262,                0.91537,                0.87866,                0.91546,                0.85762,                0.45663,                 0.5335,                0.88482,               0.000628,               0.000628,               0.000628
                    286,                 0.1672,                0.10523,                0.79757,                0.94727,                0.85352,                0.91573,                0.85089,                0.47295,                0.53592,                0.89054,               0.000595,               0.000595,               0.000595
                    287,                0.16935,                 0.1058,                0.79284,                0.92449,                0.87442,                0.91697,                0.84893,                0.47172,                0.53958,                0.89091,               0.000562,               0.000562,               0.000562
                    288,                 0.1622,                0.10231,                0.79091,                0.91759,                0.88216,                0.91686,                0.84884,                0.47565,                0.54657,                0.89125,               0.000529,               0.000529,               0.000529
                    289,                0.16503,                0.10412,                0.79562,                0.90197,                0.88382,                0.92007,                0.84746,                0.47363,                 0.5374,                0.89038,               0.000496,               0.000496,               0.000496
                    290,                0.16584,                0.10406,                0.79442,                0.94627,                 0.8491,                0.92429,                 0.8562,                0.46835,                0.54103,                0.88941,               0.000463,               0.000463,               0.000463
                    291,                0.16483,                0.10353,                0.79522,                0.91618,                0.88935,                0.92795,                0.86258,                0.46146,                0.53787,                0.88804,                0.00043,                0.00043,                0.00043
                    292,                0.16087,                0.10241,                0.79386,                0.95159,                0.85461,                0.92692,                0.86127,                0.46413,                0.53934,                0.88933,               0.000397,               0.000397,               0.000397
                    293,                0.16317,                0.10249,                0.79373,                0.95512,                0.85176,                0.92231,                0.85958,                 0.4596,                0.53489,                0.88701,               0.000364,               0.000364,               0.000364
                    294,                0.16049,                0.10183,                0.79026,                0.95583,                0.85306,                   0.92,                 0.8579,                0.46187,                0.53169,                0.88697,               0.000331,               0.000331,               0.000331
                    295,                0.16086,                0.10307,                0.79278,                 0.9107,                0.89063,                0.91777,                0.85438,                0.47112,                0.54449,                0.89112,               0.000298,               0.000298,               0.000298
                    296,                0.16115,                0.10132,                0.79358,                0.90899,                0.89097,                0.91683,                0.85232,                  0.471,                0.54295,                0.89003,               0.000265,               0.000265,               0.000265
                    297,                0.16111,                0.10222,                0.79436,                0.90909,                0.89108,                0.91649,                0.85866,                0.45394,                 0.5351,                0.88529,               0.000232,               0.000232,               0.000232
                    298,                0.15897,                0.10104,                0.79088,                0.92978,                0.87783,                0.91657,                0.85499,                0.46298,                0.53093,                0.88704,               0.000199,               0.000199,               0.000199
                    299,                0.15793,                0.10105,                0.79112,                0.89462,                0.88716,                 0.9153,                0.85417,                 0.4641,                0.52923,                0.88791,               0.000166,               0.000166,               0.000166
