                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                0.97955,                0.80349,                 1.5883,                 0.9257,                 0.8781,                0.94944,                0.67805,                  1.156,                0.95815,                 1.3851,               0.007129,               0.007129,               0.007129
                     31,                 0.9658,                0.76803,                 1.5719,                0.89997,                 0.8895,                0.94954,                0.65637,                 1.2411,                0.83491,                 1.4767,                0.00703,                0.00703,                0.00703
                     32,                0.96395,                0.77389,                 1.5699,                0.83546,                0.88326,                0.92438,                0.65767,                 1.1803,                0.82402,                 1.4253,               0.006931,               0.006931,               0.006931
                     33,                0.95018,                 0.7925,                 1.5582,                0.92289,                0.87268,                0.93912,                0.66874,                 1.1827,                0.77223,                 1.4492,               0.006832,               0.006832,               0.006832
                     34,                0.96932,                0.79713,                 1.5801,                 0.9567,                0.83517,                0.91703,                0.64467,                  1.226,                0.82758,                 1.3925,               0.006733,               0.006733,               0.006733
                     35,                0.96016,                0.77941,                 1.5693,                0.84442,                0.93267,                0.96237,                0.68714,                  1.163,                0.82319,                 1.3515,               0.006634,               0.006634,               0.006634
                     36,                0.94321,                0.75037,                 1.5524,                0.91452,                0.89396,                0.95018,                0.63785,                 1.2462,                0.78065,                 1.4498,               0.006535,               0.006535,               0.006535
                     37,                0.89844,                0.70607,                 1.4936,                0.95617,                0.84745,                 0.9473,                0.70675,                 1.0931,                 0.7721,                 1.3123,               0.006436,               0.006436,               0.006436
                     38,                0.89646,                0.71396,                 1.4962,                0.94674,                 0.8548,                0.94565,                0.65384,                 1.1987,                0.77192,                 1.4715,               0.006337,               0.006337,               0.006337
                     39,                0.87456,                0.68732,                 1.4902,                0.94366,                0.89511,                0.95235,                 0.7107,                 1.0995,                 0.7528,                 1.3401,               0.006238,               0.006238,               0.006238
                     40,                0.87707,                0.68342,                 1.4807,                 0.9391,                0.86747,                0.94997,                 0.7076,                 1.0747,                0.69496,                 1.2992,               0.006139,               0.006139,               0.006139
                     41,                0.88156,                0.67733,                 1.4815,                0.90949,                0.90434,                 0.9472,                0.71932,                 1.0079,                0.68595,                 1.2684,                0.00604,                0.00604,                0.00604
                     42,                0.88233,                0.70115,                 1.4926,                0.84209,                0.94062,                0.96559,                0.72638,                 1.0743,                0.73276,                 1.2887,               0.005941,               0.005941,               0.005941
                     43,                0.84881,                0.63529,                 1.4608,                0.92749,                0.93235,                0.95783,                0.71683,                 1.0422,                0.66621,                  1.286,               0.005842,               0.005842,               0.005842
                     44,                0.82711,                0.64623,                 1.4315,                0.96766,                 0.8785,                0.96226,                0.70965,                0.98818,                0.64884,                 1.2446,               0.005743,               0.005743,               0.005743
                     45,                0.81118,                0.61674,                 1.4154,                0.90848,                0.90684,                0.95668,                0.71592,                0.99196,                0.68558,                 1.2608,               0.005644,               0.005644,               0.005644
                     46,                0.82734,                0.63465,                 1.4245,                0.95978,                0.89158,                0.95506,                0.71417,                 1.0179,                0.65089,                 1.2432,               0.005545,               0.005545,               0.005545
                     47,                0.78373,                0.60824,                 1.3843,                0.92173,                0.89743,                0.95764,                0.71422,                0.96585,                0.70944,                 1.1892,               0.005446,               0.005446,               0.005446
                     48,                0.81685,                0.62175,                 1.4054,                0.96488,                0.82502,                0.93705,                0.74887,                0.84755,                0.74427,                 1.1221,               0.005347,               0.005347,               0.005347
                     49,                0.78877,                0.60371,                 1.3797,                0.95349,                0.87478,                 0.9636,                0.75412,                0.84154,                0.84807,                  1.147,               0.005248,               0.005248,               0.005248
                     50,                0.75616,                0.59287,                  1.362,                0.96601,                0.91065,                0.96788,                0.75371,                0.97398,                0.61823,                 1.2455,               0.005149,               0.005149,               0.005149
                     51,                0.77689,                0.61363,                 1.3896,                0.91004,                0.90393,                 0.9573,                0.74961,                0.90447,                0.66249,                 1.1592,                0.00505,                0.00505,                0.00505
                     52,                0.75956,                0.59838,                 1.3645,                0.89635,                0.93643,                0.96686,                0.77834,                0.83864,                0.57347,                 1.1266,               0.004951,               0.004951,               0.004951
                     53,                0.75024,                0.56619,                 1.3487,                0.95996,                0.92721,                0.97327,                0.75751,                0.91294,                0.59589,                 1.1427,               0.004852,               0.004852,               0.004852
                     54,                0.73315,                0.54883,                 1.3224,                0.97183,                0.94739,                 0.9747,                0.75695,                0.91555,                0.56268,                 1.1519,               0.004753,               0.004753,               0.004753
                     55,                0.71847,                0.55706,                 1.3239,                0.91681,                0.94519,                 0.9673,                0.78866,                0.78207,                0.58685,                 1.0367,               0.004654,               0.004654,               0.004654
                     56,                0.73724,                0.55434,                 1.3305,                0.93069,                0.92144,                 0.9735,                0.77813,                0.86908,                  0.602,                 1.1046,               0.004555,               0.004555,               0.004555
                     57,                0.71243,                0.53946,                 1.3114,                0.89923,                0.95441,                0.97328,                0.78961,                0.82107,                0.62883,                 1.0792,               0.004456,               0.004456,               0.004456
                     58,                0.73515,                0.56086,                 1.3294,                0.97562,                0.89253,                0.96059,                0.78655,                0.78506,                0.54959,                 1.0617,               0.004357,               0.004357,               0.004357
                     59,                0.70978,                0.52088,                 1.3008,                0.95941,                0.92796,                0.96845,                0.78051,                0.84432,                0.55068,                 1.1201,               0.004258,               0.004258,               0.004258
                     60,                0.69733,                0.51889,                 1.2897,                0.95324,                0.91659,                0.95927,                0.79135,                 0.8329,                0.61757,                 1.0768,               0.004159,               0.004159,               0.004159
                     61,                 0.6765,                0.51591,                 1.2817,                0.93259,                0.94196,                 0.9695,                0.79959,                0.84607,                0.56954,                 1.0675,                0.00406,                0.00406,                0.00406
                     62,                0.68191,                0.50124,                 1.2752,                0.95826,                 0.9453,                0.97389,                0.81691,                 0.7433,                0.53611,                 1.0086,               0.003961,               0.003961,               0.003961
                     63,                0.66388,                0.50478,                 1.2594,                0.89876,                0.95924,                0.97384,                0.80532,                0.80475,                0.52821,                 1.0637,               0.003862,               0.003862,               0.003862
                     64,                0.67694,                0.50053,                 1.2811,                0.92586,                0.94852,                 0.9754,                0.82824,                0.72024,                 0.5431,                0.98992,               0.003763,               0.003763,               0.003763
                     65,                0.65967,                0.51654,                 1.2688,                0.92933,                0.95507,                0.97433,                0.80868,                0.72874,                0.51964,                0.99946,               0.003664,               0.003664,               0.003664
                     66,                0.65084,                0.50851,                 1.2523,                0.95424,                0.94995,                0.97285,                0.81462,                0.73327,                 0.5259,                0.99266,               0.003565,               0.003565,               0.003565
                     67,                0.62513,                0.49649,                 1.2367,                 0.9631,                0.94343,                0.96946,                0.81567,                0.68687,                0.51322,                0.97219,               0.003466,               0.003466,               0.003466
                     68,                0.63905,                0.48059,                 1.2345,                0.93103,                0.94438,                0.96777,                 0.7971,                0.77278,                0.52136,                 1.0357,               0.003367,               0.003367,               0.003367
                     69,                  0.636,                0.48137,                 1.2172,                0.94051,                0.96334,                0.97645,                0.79953,                0.74339,                0.49645,                 1.0049,               0.003268,               0.003268,               0.003268
                     70,                0.62382,                0.47064,                  1.226,                0.96334,                0.95791,                 0.9751,                0.80379,                0.74647,                0.48997,                 1.0082,               0.003169,               0.003169,               0.003169
                     71,                0.60031,                0.44982,                 1.2082,                 0.9667,                0.93756,                  0.973,                0.82224,                0.70659,                0.49433,                0.98888,                0.00307,                0.00307,                0.00307
                     72,                 0.6087,                0.46346,                 1.2114,                0.94583,                0.95993,                0.97935,                0.80894,                0.76065,                0.48839,                 1.0524,               0.002971,               0.002971,               0.002971
                     73,                 0.5911,                0.43571,                  1.195,                0.97193,                0.95331,                0.97823,                0.84444,                0.66826,                0.46088,                0.94633,               0.002872,               0.002872,               0.002872
                     74,                0.59501,                0.44463,                 1.2019,                0.97538,                0.94253,                0.97554,                0.83642,                0.71046,                0.49324,                0.98253,               0.002773,               0.002773,               0.002773
                     75,                0.61093,                0.44104,                 1.2002,                0.93832,                0.95883,                0.97776,                0.84431,                0.68491,                0.45729,                0.95489,               0.002674,               0.002674,               0.002674
                     76,                0.59778,                0.46474,                 1.2026,                0.93058,                0.95433,                0.97376,                0.84062,                0.66817,                0.51873,                 0.9469,               0.002575,               0.002575,               0.002575
                     77,                0.58143,                0.44013,                 1.1841,                0.95737,                0.95302,                 0.9699,                  0.839,                0.66279,                0.51083,                0.96342,               0.002476,               0.002476,               0.002476
                     78,                0.58946,                0.43826,                 1.1982,                0.97119,                0.94707,                0.97411,                0.84798,                 0.6198,                0.44827,                0.91959,               0.002377,               0.002377,               0.002377
                     79,                0.55793,                0.42896,                 1.1757,                0.92311,                 0.9555,                0.97684,                 0.8506,                0.60827,                0.46545,                0.91647,               0.002278,               0.002278,               0.002278
                     80,                0.55558,                0.43193,                 1.1692,                0.95082,                  0.952,                0.97725,                0.84541,                0.65635,                  0.449,                0.93922,               0.002179,               0.002179,               0.002179
                     81,                0.53287,                 0.4047,                 1.1481,                0.97276,                0.93762,                0.97728,                0.85219,                0.61835,                0.44192,                0.89901,                0.00208,                0.00208,                0.00208
                     82,                0.55176,                0.42817,                  1.157,                0.95182,                0.96241,                0.97695,                0.85281,                0.64863,                0.44007,                0.93154,               0.001981,               0.001981,               0.001981
                     83,                0.52645,                0.39681,                 1.1416,                0.95818,                0.96356,                0.98027,                0.83521,                0.68666,                0.44879,                0.97281,               0.001882,               0.001882,               0.001882
                     84,                0.53815,                 0.4082,                 1.1468,                 0.9661,                 0.9458,                 0.9779,                0.85454,                0.61237,                0.44885,                0.91037,               0.001783,               0.001783,               0.001783
                     85,                 0.5428,                0.40048,                 1.1476,                0.96355,                0.95152,                0.97752,                0.84917,                 0.6176,                0.43829,                0.91591,               0.001684,               0.001684,               0.001684
                     86,                0.51967,                0.38409,                 1.1236,                0.95707,                 0.9631,                0.97708,                0.84961,                0.62855,                  0.416,                0.92435,               0.001585,               0.001585,               0.001585
                     87,                0.51776,                0.40453,                 1.1269,                0.98121,                0.94873,                0.97579,                0.85313,                0.63923,                0.43613,                0.93355,               0.001486,               0.001486,               0.001486
                     88,                 0.5052,                0.38381,                 1.1246,                0.97171,                 0.9513,                0.97535,                 0.8656,                0.58477,                0.43282,                0.89228,               0.001387,               0.001387,               0.001387
                     89,                0.50597,                0.38039,                 1.1164,                0.97746,                  0.943,                0.97601,                0.85058,                0.61541,                0.43896,                0.91165,               0.001288,               0.001288,               0.001288
                     90,                0.49797,                0.38227,                 1.1155,                0.97922,                0.94453,                0.97591,                0.85634,                0.59854,                0.43159,                0.89769,               0.001189,               0.001189,               0.001189
                     91,                0.47959,                0.38051,                 1.1044,                  0.979,                0.94202,                0.97516,                 0.8589,                0.59046,                0.42815,                0.89224,                0.00109,                0.00109,                0.00109
                     92,                0.48644,                0.38254,                 1.0993,                0.96273,                0.94959,                0.97714,                0.86753,                0.54945,                0.40608,                0.86087,               0.000991,               0.000991,               0.000991
                     93,                0.47709,                0.37932,                 1.1044,                 0.9737,                0.94547,                0.97755,                0.86532,                0.56107,                0.41442,                0.87548,               0.000892,               0.000892,               0.000892
                     94,                0.47119,                0.36488,                 1.0897,                0.96992,                0.93981,                0.97639,                0.86675,                0.56228,                0.40674,                0.86924,               0.000793,               0.000793,               0.000793
                     95,                0.46614,                0.36099,                 1.0769,                0.97606,                0.95354,                0.97878,                0.86965,                0.54595,                 0.3981,                0.86193,               0.000694,               0.000694,               0.000694
                     96,                0.48282,                0.36768,                 1.0955,                0.97842,                0.95004,                0.97923,                0.87911,                0.52915,                0.38684,                0.84694,               0.000595,               0.000595,               0.000595
                     97,                0.46889,                0.36452,                 1.0851,                0.97712,                0.95122,                0.98037,                0.87644,                0.52787,                0.39066,                0.84939,               0.000496,               0.000496,               0.000496
                     98,                 0.4594,                0.35898,                 1.0771,                0.98067,                0.95236,                0.97914,                0.87385,                0.53585,                0.39516,                0.85243,               0.000397,               0.000397,               0.000397
                     99,                0.45941,                0.35141,                 1.0697,                0.98145,                0.95302,                0.97972,                0.87366,                0.52488,                0.39456,                0.84343,               0.000298,               0.000298,               0.000298
